0.0	0.0	0.0	0.0	
0.003003003003003003	0.0	0.0	0.0	
0.006006006006006006	0.0	0.0	0.0	
0.009009009009009009	0.0	0.0	0.0	
0.012012012012012012	0.0	0.0	0.0	
0.015015015015015015	0.0	0.0	0.0	
0.018018018018018018	0.0	0.0	0.0	
0.02102102102102102	0.0	0.0	0.0	
0.024024024024024024	0.0	0.0	0.0	
0.02702702702702703	0.0	0.0	0.0	
0.03003003003003003	0.0	0.0	0.0	
0.03303303303303303	0.00014623571065262614	0.0	0.0	
0.036036036036036036	0.00040557449358133495	0.0	0.0	
0.03903903903903904	0.0006649132765100438	0.0	0.0	
0.04204204204204204	0.00102641299620448	6.4403987530115885e-06	0.0	
0.04504504504504504	0.0017225627284201267	3.3258896159664284e-05	0.0	
0.04804804804804805	0.0024187124606357734	6.0077393566316975e-05	0.0	
0.05105105105105105	0.00311486219285142	8.689589097296967e-05	0.0	
0.05405405405405406	0.003811011925067067	0.00012767666300153444	0.0	
0.057057057057057055	0.004507161657282712	0.00016983583050367632	0.00024628809301361157	
0.06006006006006006	0.0052033113894983584	0.00021199499800581828	0.0006668319865580902	
0.06306306306306306	0.005899461121714003	0.0002541541655079601	0.0010873758801025679	
0.06606606606606606	0.00659561085392965	0.0002963133330101021	0.0014370641109321658	
0.06906906906906907	0.007291760586145297	0.0003384725005122441	0.0015804402800289733	
0.07207207207207207	0.00848861354275636	0.0003806316680143861	0.0017238164491257808	
0.07507507507507508	0.010685131928602107	0.00042279083551652807	0.0018671926182225883	
0.07807807807807808	0.012881650314447855	0.00046495000301866995	0.0020105687873193958	
0.08108108108108109	0.015078168700293604	0.0005173199911667675	0.0021539449564162033	
0.08408408408408408	0.017274687086139343	0.0005742918391426347	0.00229732112551301	
0.08708708708708708	0.01947120547198509	0.0006312636871185023	0.0024406972946098174	
0.09009009009009009	0.021667723857830837	0.0006882355350943698	0.002584073463706625	
0.09309309309309309	0.023864242243676587	0.0007452073830702373	0.0027274496328034323	
0.0960960960960961	0.026060760629522332	0.0008021792310461049	0.00281948992324463	
0.0990990990990991	0.028257279015368078	0.0008591510790219724	0.002857723568337112	
0.1021021021021021	0.03101290103059252	0.0009161229269978398	0.0028959572134295945	
0.10510510510510511	0.03449898045885097	0.0009730947749737075	0.0029341908585220765	
0.10810810810810811	0.037985059887109415	0.000995900886698132	0.0029724245036145585	
0.1111111111111111	0.04147113931536784	0.0009799487692648892	0.00301065814870704	
0.11411411411411411	0.044957218743626286	0.0009639966518316463	0.0030488917937995224	
0.11711711711711711	0.04844329817188474	0.0009480445343984036	0.0030871254388920044	
0.12012012012012012	0.051929377600143184	0.0009320924169651607	0.0031253590839844863	
0.12312312312312312	0.05541545702840163	0.0009161402995319178	0.0031635927290769683	
0.12612612612612611	0.058901536456660054	0.000900188182098675	0.0030760790119327016	
0.12912912912912913	0.062387615884918514	0.0008842360646654321	0.0029398716512907337	
0.13213213213213212	0.06667826051303989	0.0008682839472321892	0.002803664290648767	
0.13513513513513514	0.07167270474569877	0.0008485217043348228	0.0026674569300067993	
0.13813813813813813	0.07666714897835762	0.0008171871879480957	0.0025312495693648324	
0.14114114114114115	0.0816615932110165	0.0007858526715613683	0.0023950422087228645	
0.14414414414414414	0.08665603744367535	0.0007545181551746413	0.0022588348480808984	
0.14714714714714713	0.09165048167633419	0.0007231836387879142	0.0021226274874389314	
0.15015015015015015	0.09664492590899308	0.0006918491224011869	0.0019864201267969636	
0.15315315315315314	0.10163937014165192	0.0006605146060144598	0.0018502127661549973	
0.15615615615615616	0.10663381437431081	0.0006291800896277326	0.0017800792577279303	
0.15915915915915915	0.11162825860696965	0.0005978455732410055	0.0017131703788160874	
0.16216216216216217	0.12448157588733656	0.0005672919536255059	0.0016462614999042439	
0.16516516516516516	0.14188653073072313	0.0005650130797064711	0.0015793526209924007	
0.16816816816816815	0.15929148557410971	0.0005627342057874363	0.0015124437420805578	
0.17117117117117117	0.17669644041749646	0.0005604553318684015	0.0014455348631687143	
0.17417417417417416	0.19410139526088305	0.0005581764579493669	0.0013786259842568714	
0.17717717717717718	0.21150635010426977	0.0005558975840303321	0.0013117171053450278	
0.18018018018018017	0.22891130494765638	0.0005536187101112973	0.0012448082264331847	
0.1831831831831832	0.2463162597910431	0.0005513398361922625	0.0011787886434610774	
