0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.003003003003003003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.006006006006006006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.009009009009009009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.012012012012012012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.015015015015015015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.018018018018018018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.02102102102102102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.024024024024024024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.02702702702702703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03003003003003003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03303303303303303	0.0008813753775850922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.036036036036036036	0.0024444328326086073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03903903903903904	0.004007490287632123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.04204204204204204	0.0060871406473242936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.700062332491275e-05	0.0	0.0	0.0	0.0	0.0	
0.04504504504504504	0.009859001625759839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.779300591418245e-05	0.0	0.0	0.0	0.0	0.0	
0.04804804804804805	0.013630862604195385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015858538850345216	0.0	0.0	0.0	0.0	0.0	
0.05105105105105105	0.01740272358263093	3.9787468435068875e-05	0.0	0.00015107951935156128	0.0	0.0	0.0	0.0	0.0	0.00022937777109272186	0.0	0.0	0.0	0.0	0.0	
0.05405405405405406	0.021174584561066474	0.0001556113927457583	0.0	0.00037975888510626064	3.827922471962811e-06	0.0	0.0	0.0	0.0	0.0002683148921013414	0.0	0.0	0.0	0.0	0.0	
0.057057057057057055	0.024946445539502014	0.0002714353170564475	0.0	0.0006084382508609595	6.693723971291546e-05	0.0	1.6954851251640223e-05	0.0	3.115312387123311e-05	0.0003041071710579734	0.0	0.0	0.0	0.0	0.0019942354397866073	
0.06006006006006006	0.02871830651793756	0.0003892379090065474	0.00010512562778698412	0.0008156150750202166	0.00013004655695386826	0.0	0.0001525286575291801	0.0	9.423689180204551e-05	0.0003398994500146055	0.0	0.0	0.0	0.0	0.00539944892871437	
0.06306306306306306	0.032490167496373096	0.000651447208201116	0.0005957745988257665	0.0009792654623682134	0.00019315587419482092	0.0	0.00028810246380671963	1.3440441669512627e-05	0.00015732065973285777	0.0003756917289712375	0.0	0.0	0.0	0.0008246651901451191	0.008804662417642125	
