0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.003003003003003003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.006006006006006006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.009009009009009009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.012012012012012012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.015015015015015015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.018018018018018018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.02102102102102102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.024024024024024024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.02702702702702703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03003003003003003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03303303303303303	0.0004554544006161981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.036036036036036036	0.001263170856522847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03903903903903904	0.002070887312429496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.04204204204204204	0.0031522509313214827	0.0	0.0	0.0	0.0	0.0	1.1829771890675036e-05	0.0	0.0	0.0	
0.04504504504504504	0.005130004397630752	0.0	0.0	0.0	0.0	0.0	6.109018556040462e-05	0.0	0.0	0.0	
0.04804804804804805	0.007107757863940021	0.0	0.0	0.0	0.0	0.0	0.0001103505992301342	0.0	0.0	0.0	
0.05105105105105105	0.00908551133024929	0.0	0.0	0.0	0.0	0.0	0.00015961101289986378	0.0	0.0	0.0	
0.05405405405405406	0.011063264796558558	0.0	1.2127647953902807e-05	0.0	0.0	0.0	0.00018994343450263614	0.0	0.0	0.0	
0.057057057057057055	0.013041018262867823	0.0	0.00021207098215549435	0.0	0.0	2.00543092298277e-05	0.00021840723087810816	0.0	0.0	0.0018794140645114114	
0.06006006006006006	0.015018771729177094	8.518653407510929e-05	0.00041201431635708635	0.0	0.00010843782864092173	7.12650292504941e-05	0.00024687102725358027	0.0	0.0	0.005088566803487718	
0.06306306306306306	0.016996525195486358	0.00048277450734272295	0.0006119576505586779	0.0	0.00022899812298556588	0.0001224757492711604	0.0002753348236290523	0.0	0.0	0.008297719542464018	
0.06606606606606606	0.018974278661795626	0.0008803624806103375	0.0007635105617949977	1.1113726892228783e-05	0.00034955841733021035	0.0001734189314173304	0.00030379862000452437	0.0	0.0001261271728406235	0.010940277825557183	
0.06906906906906907	0.020952032128104897	0.001277950453877952	0.0008972251083962453	8.678171128292669e-05	0.0004488066358767002	0.000220286767444163	0.0003322624163799965	0.0	0.00032046715862706977	0.01193307000837409	
0.07207207207207207	0.024413477305227867	0.0016693490721539704	0.001030939654997493	0.00016244969567362459	0.0005319411411849094	0.00026715460347099564	0.0003607262127554686	0.0	0.000514807144413516	0.012925862191190995	
0.07507507507507508	0.030837146887303372	0.0020599375580533912	0.0011646542015987405	0.0002381176800643225	0.0006150756464931187	0.0003140224394978283	0.00038919000913094067	0.0	0.0006692362406244662	0.0139186543740079	
