0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.003003003003003003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.006006006006006006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.009009009009009009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.012012012012012012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.015015015015015015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.018018018018018018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.02102102102102102	5.243647665324511e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.024024024024024024	0.0001969645662382923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.02702702702702703	0.00034149265582333947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03003003003003003	0.0004842181315000705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03303303303303303	0.0005738080162631754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.036036036036036036	0.0006633979010262802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03903903903903904	0.0011674855586240973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.04204204204204204	0.001824478046886866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.04504504504504504	0.002750022424222114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.04804804804804805	0.004034144105826619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.05105105105105105	0.005288180202363952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.05405405405405406	0.006333395524600181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.057057057057057055	0.007378610846836407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.06006006006006006	0.006505298701548385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.06306306306306306	0.005221177019943879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.06606606606606606	0.004404125906340459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.06906906906906907	0.004015903072367004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.07207207207207207	0.003823926194578709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.07507507507507508	0.0043316022082363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.07807807807807808	0.0048392782218939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.08108108108108109	0.005429086254751523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.08408408408408408	0.00602635215317222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.08708708708708708	0.007339262305832575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.09009009009009009	0.00910119670617364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.09309309309309309	0.0115902756242726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0960960960960961	0.015681547028454396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0990990990990991	0.019796408716776175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.1021021021021021	0.02627674371464077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.10510510510510511	0.03275707871250536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.10810810810810811	0.03279255435463255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009764375514860797	
0.1111111111111111	0.03016458440158148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003524538059657852	
0.11411411411411411	0.029194752759716412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006072638567829636	
0.11711711711711711	0.03065805421084713	2.783708657589261e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.008436310480125562	
0.12012012012012012	0.03298563081580273	5.919884291738814e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.007517847089015513	
0.12312312312312312	0.04284051813974429	9.056059925888367e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.006599383697905464	
0.12612612612612611	0.0526954054636858	9.559612418786902e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00568092030679542	
0.12912912912912913	0.07395608789998631	7.974546693264887e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.004762456915685366	
0.13213213213213212	0.09805576690126144	6.389480967742884e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.003843993524575322	
